gu,dong,title,link,status,is_OLED,is_Lite,is_Edition,price_clean,content,posted_time,is_Set
부산진구,범천제2동,닌텐도 스위치 OLED +A급 민트급 급처 급매,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-a%EA%B8%89-%EB%AF%BC%ED%8A%B8%EA%B8%89-%EA%B8%89%EC%B2%98-%EA%B8%89%EB%A7%A4-5xizfw7b2ds4/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,True,False,False,200000,"닌텐도 스위치 OLED +A급 민트급 급처 급매 2022.8월구매  ✔️ 본체, 조이콘 2개, 조이콘 스트랩, TV독, HDMI케이블, 충전어댑터, 조이콘 그립, 외관상자 ✔️ 외출 안함 집에서만 사용함 ✔️ 변색 없음 상태 좋음 ✔️ 조이콘 휠 상태 좋음 거의 안씀(프로컨 사용해서 조이콘 쓸 일 없었음) ✔️ 모니터 필름붙여 사용함 ✔️ OLED용 필름 같이 드림(포장도 안뜯은 새거) ✔️ 초기화 상태  쿨거래 원함, 가격 낮춰서 올린거라 찔러보기 금지 판매 물품 특성 상 직거래만 함.  직거래시 상태 확인 바람. 판매 사유: 맨날 야근해서 사용을 안함   📍범내골 내 직거래 가능",2025-03-21,True
부산진구,범천제2동,닌텐도 스위치 OLED 화이트 (+동물의 숲 증정),https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EC%A6%9D%EC%A0%95-1xkcb1tp9tsx/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,True,False,False,250000,풀박스 구성입니다   몇번 사용하지 않았습니다   동물의숲 칩까지 같이드려요!  이사때문에 짐 정리하느라 파는 물건입니다  깨끗하게 사용해서 사용감없어요  궁금한 점이나 실제 사진 필요하시면   편하게 물어봐주세요  직거래만 가능합니댜,2025-03-18,True
부산진구,범천제2동,닌텐도 스위치 라이트 + 포켓몬 아르세우스 팝니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%ED%8F%AC%EC%BC%93%EB%AA%AC-%EC%95%84%EB%A5%B4%EC%84%B8%EC%9A%B0%EC%8A%A4-%ED%8C%9D%EB%8B%88%EB%8B%A4-9jqswmx8ozos/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,True,False,180000,2025.02 에 구입했습니다  액정스티커 부착  충전기 O  기스 X  박스 X  일하느라 할 시간이 없어서 판매합니다. 기스없고 깨끗합니다 기계 따로 판매 가능합니다 문의주세요!,2025-02-17,True
부산진구,범천제2동,닌텐도 스위치 (포트나이트에디션)+ 프로콘 팝니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8F%AC%ED%8A%B8%EB%82%98%EC%9D%B4%ED%8A%B8%EC%97%90%EB%94%94%EC%85%98-%ED%94%84%EB%A1%9C%EC%BD%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-hhio19iudzzr/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,True,200000,"사용을 거의 안해서 판매합니다  구성 닌텐도스위치(베터리개선판) 스위치 케이스, 조이콘케이스 충전기, 덱 파우치(포켓몬) 프로콘(스플레툰에디션) 박스  일괄판매입니다 네고불가입니다  거래는 광안1동에서 합니다",2024-11-24,True
부산진구,범천제2동,닌텐도스위치 동물의숲에디션,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2%EC%97%90%EB%94%94%EC%85%98-wzzynorgiomx/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,True,280000,⭐️ 닌텐도스위치 동물의숲에디션 + 모여봐요 동물의숲 칩 + 케이스 ⭐  21년도에 구매했습니다. 구매년도에만 자주 사용하다가 잘 안쓰게 되어 판매합니다. 구성물은 사진에 보시는 대로 있고 조심히 사용해서 깨끗합니다! 박스는 개봉입구가 살짝 찢어져 있는데 사진 확인하시면 됩니다.,2024-07-25,True
부산진구,범천제2동,닌텐도 스위치 OLED,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-eeawhusyuzuj/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,True,False,False,250000,3개월 전에 일본에서 사서 3주 정도 사용한다음에 가만히 두다가 곧 군대가서 팝니다 구성품 빠진거 없어요(일본 충전기 빼고 한국 충전기 넣었습니다 정품이에요) 먼지 최대한 정리하고 정리했습니다. 상태 매우 좋아요!!,2024-07-14,False
부산진구,범천제2동,닌텐도 스위치 팝니다 게임 4종 포함,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EA%B2%8C%EC%9E%84-4%EC%A2%85-%ED%8F%AC%ED%95%A8-qmvob63j8u2v/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,False,320000,"닌텐도 스위치 일반 모델 판매합니다 ( oled X 라이트X 게임 4종 : 젤다 야숨, 마리오카트, 마리오 테니스, 동물의숲 충전기, 독, 조이콘, 마리오카트용 조이콘(2p), 테니스 채 조이콘(2p), 파우치 포함  처음부터 액정필름 붙이고 사용해서 액정 상태 깨끗하고 잘 사용을 안해서 기기 상태 좋습니다.  기기 박스 원하시면 풀박스 다 드리고,  게임 패키지는 젤다, 마리오카트만 있네요. 칩은 다 드립니다.  특히 마리오 테니스는 아이들이랑하기 정말 좋아요. 추천드립니다.",2024-04-20,True
부산진구,범천제2동,닌텐도 스위치 배터리개선판 2020년식,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0%ED%8C%90-2020%EB%85%84%EC%8B%9D-6p1wyt4ieqhj/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,False,250000,닌텐도 스위치 배터리 개선판 2020년 제품입니다  포함사항 *닌텐도 스위치 풀박스 *마리오트래블백 *추가 조이스틱 2개 *추가 충전겸용 독모드 거치대 *SD카드 256G  닌텐도스위치는 초기화 완료상태이고 나머지 구성품들 중 트래블백 왼쪽 상단 부분 잘라낸 부분외엔 상태깨끗합니다  (왜 잘랐냐고 남편에게 물어보니 뭐가 잘안들어가서 잘랐다고 하네요) 미리 말씀드려요 참고 부탁드립니다.  예민하신분 사절입니다 중고거래 특성상 교환환불 불가 쿨거래 하실분만 연락부탁드립니다  거래방식 대면거래 (전자기기라 제품확인이 필요할거같아변경합니다) 대략적인 위치는 범내골역 인근입니다,2024-03-20,True
부산진구,범천제2동,닌텐도 스위치,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-j2deobwcrasx/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,False,250000,얼마전에 사서 집에서만  한두번하다가 이후에 시간이 안나서 하지못하고 보관만 해두었는데 그냥 보관만 하고있기 그래서 판매합니다 상태S급이고 하자 기스 일절없습니다  22에서 24까지 거래하겠습니다,2024-03-11,False
부산진구,범천제2동,닌텐도 스위치 배터리개선,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0-py8i7g8zyksm/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,False,230000,닌텐도 스위치 배터리개선판입니다  2주전에 당근으로 25만원주고 샀습니다. 당일만 마리오게임하고..  시간이없어 게임못하다가 가만히 생각하니  게임할 시간이 없어서 바로 팝니더.  조이스틱 한개 더있어서 두명서 마리오카트했습니다.  구매자나오면 초기화하겠오요  네고 전혀안받습니다. 안팔리면 그냥 장식용으로 나둘계획입니다 ㅎ,2024-01-28,False
부산진구,범천제2동,닌텐도 스위치oled 화이트 + 링피트 + 젤다 왕눈 일괄 판매,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98oled-%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%A7%81%ED%94%BC%ED%8A%B8-%EC%A0%A4%EB%8B%A4-%EC%99%95%EB%88%88-%EC%9D%BC%EA%B4%84-%ED%8C%90%EB%A7%A4-xk3k8hd7kica/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,True,False,False,350000,스위치 oled 화이트 / 링피트 / 젤다 왕눈 세트로 판매합니다. (따로판매불가) 거래는 범내골역 7번출구에서 할게요,2024-01-06,True
부산진구,범천제2동,닌텐도 스위치 OLED 상태 S급 판매합니다!,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EC%83%81%ED%83%9C-s%EA%B8%89-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-j4pjjxdtsgzq/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,True,False,False,330000,"작년 11월 말에 구매 후 잘 사용하지 않아 판매하게 됐습니다. 실사용기간은 1달미만 입니다!  사용할 때 거치대에 올려두고 조이스틱 연결해서 주로 사용했고 가끔씩 독모드로 했습니다!  그래서 조이콘은 사용감이 거희 없는편이며 그 외 기타 잔기스 없이 정말 깨끗하게 사용했습니다!  구성품 - 포켓몬스터 스칼렛, 브릴리언트 다이아몬드 - 퍼피콘 블루투스 조이스틱 - 조이트론 휴대용 가방, 조이트론 거치대 - 닌텐도 OLED 기본 구성품  거래는 서면, 범내골 근처 선호합니다!",2023-10-24,False
부산진구,범천제2동,닌텐도스위치 oled(화이트) 새기기컨디션 팝니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%83%88%EA%B8%B0%EA%B8%B0%EC%BB%A8%EB%94%94%EC%85%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-hh66eyrxuhey/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,True,False,False,330000,"닌탠도스위치 oled 모델  23년 4월말에 온라인에서 구매후  젤다 엔딩보고 도저히 안맞아 썩혀두다 판매해요 실사용은 젤다엔딩 + 마리오 3번 정도가 다입니다  기계 보시다시피 첫구매시 골드쿠폰? 귀찮아서  건들지도 않을만큼 젤다용으로 사고판매해요 구성품 + 풀박외 긁힘,떨굼 등등 일절없이 새기기 컨디션입니다 필수로 필요한 필름,케이스,파우치 다드려요 기계만 구매시 33만원  젤다 야숨 4.5  동물의숲 4.5  마리오카트 5(그립2개포함) 각개 판매도 합니다 연락주세요 일괄구매시 45에 쿨거래합니다",2023-10-11,True
부산진구,범천제2동,닌텐도 스위치 라이트[라이트블루]+동물의숲본판+해피홈파라다이스,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EB%9D%BC%EC%9D%B4%ED%8A%B8%EB%B8%94%EB%A3%A8-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2%EB%B3%B8%ED%8C%90-%ED%95%B4%ED%94%BC%ED%99%88%ED%8C%8C%EB%9D%BC%EB%8B%A4%EC%9D%B4%EC%8A%A4-avxgoufgy1hp/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,True,False,250000,★제품명 : 닌텐도 스위치 라이트 ★색상 : 라이트블루 ★구매시기 : 2023년05월10일 ★제품설명 : 와이프랑 동물의숲 같이 해주려고 삿다가.. 흥미가 떨어져서 안하게 되어서 내놓습니다.  구매하자마자 케이스 보호필름 장착해서 사용했고. 동물의숲 본판만 사용하였고 해피홈은 미사용입니다.  박스내용물 모두 보유중입니다  ★문의가능시간 09시 ~ 22시 ★거래장소 : 개별문의,2023-10-10,True
부산진구,범천제2동,닌텐도 스위치 판매 + 동물의 숲 칩 포함,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8C%90%EB%A7%A4-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EC%B9%A9-%ED%8F%AC%ED%95%A8-iasmgjsnn1ii/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,False,230000,2021년 11월 10일에 쿠팡에서 배터리 개선품으로 구매하였고 실 사용 기간은 15일 정도 됩니다.  동물의숲 칩 포함하여 박스 제외하고 풀구성입니다.,2023-09-20,True
부산진구,범천제2동,닌텐도스위치 (풀구성) 젤다포함 팝니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%92%80%EA%B5%AC%EC%84%B1-%EC%A0%A4%EB%8B%A4%ED%8F%AC%ED%95%A8-%ED%8C%9D%EB%8B%88%EB%8B%A4-q4g7iakh3y9q/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,False,300000,구매하고 사용한지 몇달 안됐습니다 구성품은 전부다 있습니다 스위치 본체 강화필름 붙어있습니다만 필름이 중간에 금가있긴 합니다맘 사용하는데 지장 없습니다,2023-08-09,True
부산진구,범천제2동,(급쳐) 닌텐도 스위치 라이트 팔아욥,https://www.daangn.com/kr/buy-sell/%EA%B8%89%EC%B3%90-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%ED%8C%94%EC%95%84%EC%9A%A5-7ym81ed946jt/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,True,False,200000,사용감 거의 없고 동물의 숲 하려고 샀는데 안해서 팔아요!! 충전기는 없지만 아무거나 c타입 사용하시면 되고 [동물의 숲 칩도 같이 드려요] 칩만해도 6만원입니다  아무 하자없고 완전 좋습니다  가격제안 받아요~~,2023-06-07,True
부산진구,범천제2동,"닌텐도 스위치 (동물의숲,렛츠고이브이 칩 포함),두번사용.베터리개선판",https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EB%A0%9B%EC%B8%A0%EA%B3%A0%EC%9D%B4%EB%B8%8C%EC%9D%B4-%EC%B9%A9-%ED%8F%AC%ED%95%A8-%EB%91%90%EB%B2%88%EC%82%AC%EC%9A%A9-%EB%B2%A0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0%ED%8C%90-4dhbix7q8ujh/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,False,320000,"구매하고 두번 정도 사용한 거의 새거입니다.  게임에 소질이 없어서 흥미를 못느껴서 보관하다가 판매합니다!! 동물의숲,포켓몬스터 렛츠고이브이 칩 포함가격입니다.몬스터볼 리모컨포함입니다.",2023-05-24,False
부산진구,범천제2동,닌텐도 동물의숲 에디션 + 동물의숲 칩 팝니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%B9%A9-%ED%8C%9D%EB%8B%88%EB%8B%A4-ci9gd4dme8r1/?in=%EB%B2%94%EC%B2%9C%EC%A0%9C2%EB%8F%99-522,판매완료,False,False,True,260000,"닌텐도 스위치 동물의 숲 에디션 , 동물의 숲 칩",2023-07-21,True
부산진구,당감제4동,닌텐도 스위치 OLED 화이트,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-fdx31s6x1wx3/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,True,False,False,250000,쿠팡에서 24년 1월에 구입 박스 풀셋이며 상태 좋습니다,2025-03-06,True
부산진구,당감제4동,닌텐도 스위치 동숲 에디션 팝니다(배터리 개선판),https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EA%B0%9C%EC%84%A0%ED%8C%90-cw4ipyd9ffiy/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,False,True,200000,"닌텐도 스위치 동물의숲 에디션 판매 합니다  주로 독모드 사용해서 본체 기스 거의없습니다  본체, 충전기, HDMI케이블, 독, 동숲 케이스 구성입니다",2025-02-27,False
부산진구,당감제4동,닌텐도 스위치 구형,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B5%AC%ED%98%95-pv15u4pj7bqn/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,False,False,150000,닌텐도 스위치 구형 ㅋㅍ 인데 안에 외장 메모리는 없습니다(게임실행X)  스위치에 대해 잘하시는분이 가져가셨으면 합니다,2025-01-31,False
부산진구,당감제4동,닌텐도 스위치 풀박스,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%92%80%EB%B0%95%EC%8A%A4-nm31arc9rdrh/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,False,False,150000,30번정도 사용 시간은40시간정도  사용 엄궁롯데마트 게임판매점 에서 구입 환불 교환 안됨 21년7월생산  구입21년11월 거의새거,2024-11-18,True
부산진구,당감제4동,닌텐도 스위치 +게임칩 포함,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84%EC%B9%A9-%ED%8F%AC%ED%95%A8-famsnagg5734/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,False,False,250000,깨끗한 중고 입니다~   hac-001 인기많은 칩 2개도 포함가격 입니다 .,2024-09-03,True
부산진구,당감제4동,닌텐도 스위치 OLED 풀세트 판매합니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%92%80%EC%84%B8%ED%8A%B8-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-rqjmantd9qxg/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,True,False,False,500000,닌텐도 스위치 OLED 일괄 판매합니다. 요즘 pc게임만 하고 사용하지를 않아서 판매합니다. 1년 좀 넘게 사용했는데 관리 잘해서 깨끗하구요 하자 없습니다. 풀 박스 보유중이라 구매하실때 제품 박스에 다시 포장해서 드립니다.  구성품 닌텐도 스위치 OLED 본체 및 구성품 프로콘 타이틀 6개 - 모여봐요 동물의숲 - 젤다의 전설2 티어스 오브 더 킹덤 - 즐거움을 나눠라 메이드인 마리오 - 몬스터헌터 라이즈 - 슈퍼 스매시 브라더스 얼티밋 - 닌텐도 스포츠  개별로는 판매하지 않습니다.,2024-08-14,True
부산진구,당감제4동,닌텐도 스위치 + 게임 7종,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84-7%EC%A2%85-auf9aaad4yja/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,False,False,290000,"본체 150,000 + 게임 7×20,000",2024-07-30,True
부산진구,당감제4동,닌텐도 스위치 oled 판매,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%8C%90%EB%A7%A4-kv77o3ffv4xd/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,True,False,False,280000,"스위치 사진 구성품 전부 드립니다 스위치 사고 게임하나만 조금 해서 실사용도 적고 상태도 좋습니다 s급  듀오콘은 2-3만원했던것같은데 그냥 드립니다  스위치 박스가 구석에 뒀더니 색이 좀 바랬습니다 스위치는 케이스에 넣어두고 보관해서 말끔해요  배터리 개선 버전이라 지금 새걸로 구매하시는거랑 성능 같습니다 구매날짜 2022년 12월 1대본주입니다 ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ  닌텐도 구매자분에 한해 게임칩  포켓몬스터 소드25000 포켓몬스터 아르세우스 35000 스위치 동물의숲 40000 스위치 스포츠 사진구성품전부 40000 (스포츠는 박스필요하시면 드립니다 살짝파손했어요)  게임칩 추가 구매시마다 3000원 빼드려요 ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ  거래위치는 서면거리까지 가능합니다 ,제쪽으로 오시면 금액 추가로 빼드립니다 전부 다 가져가시면 많이 깎아드립니다",2024-06-03,False
부산진구,당감제4동,닌텐도 스위치 oled,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-g8bqk47a9voo/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,True,False,False,270000,22년도에 동숲하려고 샀는데 바빠서 실사용 20시간도 안 될 겁니다 방전 될까봐 주기적으로 켜서 배터리 확인 했고 방전 된 적은 한 번도 없습니다 게시글 올린 날짜 기준 화면 잘 들어오는 거 인증 사진 올려 뒀어용 서랍 속에 언젠간 하겠지 두다가 아까워서 팝니다 액정필름은 오자마자 붙였고 조이콘에는 사진상 안 보이는 보관 중 생긴 잔기스 있는 편 입니다 그냥 봐선 안 보이고 빛 비춰서 보면 좀 보여요 박스 구성품 다 있습니다  터무니 없는 네고 안 받습니다  환불 x,2024-05-13,False
부산진구,당감제4동,닌텐도 스위치 라이트 판매합니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-qbshk6ijaoqt/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,True,False,100000,사고 시간이 없어서 거의 사용을 안했습니다 충전기는 그냥 c타입 충전기로 충전했습니다 사진 원하시면 보내드려요,2024-04-30,False
부산진구,당감제4동,❗️닌텐도 스위치 OLED 판매(칩 포함)❗️,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%8C%90%EB%A7%A4-%EC%B9%A9-%ED%8F%AC%ED%95%A8-ois6fu4pm9y9/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,True,False,False,420000,"✅ 구매시기 : 2023년 11월 20일  ✅ 구매처 : KREAM ✅ 상태 : 구매 후 실사용은 5회(3시간) 정도 이며 일 때문에 바빠서 손이 안가서 판매하는거라 새거나 다름없습니다!!  ✅ 다른 파우치나 게임칩은 쿠팡으로 구매했고 실사용 5회 정도 사용시간은 3시간 미만이에요!! ✅ 구성품 : 닌텐도 본품 및 풀박스, 닌텐도 파우치 2종, SD카드 128G, 게임칩(동물의숲, 젤다의전설, 포켓몬)  좋은제품 사가세요😊",2024-04-26,True
부산진구,당감제4동,닌텐도 스위치 배터리개선판 판매합니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0%ED%8C%90-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-kxcbkomz5j57/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,False,False,230000,더이상 게임을 안해서 판매합니다  액정 필름따로 구매후 붙여놔서 액정 기스 없습니다  기기 자체 기능 결함도 없고 조이콘 쏠림 현상도 없습니다  사용할때 독으로만 사용했기 때문에 본체 및 조이콘에 손상없습니다  마지막에 있는건 거치대인데 스위치 구매할때 같이 딸려왔는데 필요하면 드립니다  직거래만 합니다,2023-12-03,True
부산진구,당감제4동,닌텐도 스위치 라이트 보라색,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EB%B3%B4%EB%9D%BC%EC%83%89-x22iet1kjan4/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,True,False,110000,"파란색인데 보라색 풀커버 스킨 붙여서 보라색입니다 떼어내고 사용하셔도 됩니다 작동 잘 되고 버튼이나 스틱도 아무 문제 없이 작동됩니다 구성품은 본체, 박스, 케이스2개, 파우치 입니다",2023-09-29,False
부산진구,당감제4동,닌텐도 스위치 동물의 숲 포함 가격내림 X,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%ED%8F%AC%ED%95%A8-%EA%B0%80%EA%B2%A9%EB%82%B4%EB%A6%BC-x-hbo15hxxx2uc/?in=%EB%8B%B9%EA%B0%90%EC%A0%9C4%EB%8F%99-515,판매완료,False,False,False,140000,동물의 숲이랑 전용 케이스 뭐 부품 다 드립니다 충전기 포함 + 동물의 숲 스위치 케이스도 드릴게욤.. 스위치 박스있어서 고장시 수리도 가능합니다 쿨거 하시면 오천원 까 드릴게요 하자 없습니댱 직거래합니다 냥발 커버도 동숲 아미보 카드도 있어요,2023-08-16,True
